Date,Time,Result,Periods,WRITING,BLE DEVICENAME,BLE MAC ADDRESS,FCTVER,MLBSERIAL,FATPSERIAL,DSNSERIAL,FLASH,BLE RSSI,ATIVECURR,STANBYCURR,IR/Current,IR LED,ACC_X,ACC_Y,ACC_Z
2022-04-19,09:03:41,OK,14.8,OK,ABC148,DEF148,GHI148,ABC149,DEF149,GHI149,ABC150,-33.0,2.2,2.0,229.2,1177.0,20.0,4.0,1266.0
2022-04-19,09:03:41,OK,15.5,OK,ABC149,DEF149,GHI149,ABC150,DEF150,GHI150,ABC151,-35.0,2.1,1.8,230.1,1290.0,-10.0,-9.0,1122.0
2022-04-19,09:03:41,OK,15.8,OK,ABC150,DEF150,GHI150,ABC151,DEF151,GHI151,ABC152,-33.0,2.0,2.3,227.4,2820.0,-1.0,29.0,1060.0
2022-04-19,09:04:00,OK,15.3,OK,ABC151,DEF151,GHI151,ABC152,DEF152,GHI152,ABC153,-33.0,2.2,2.5,235.4,1723.0,8.0,-12.0,1050.0
2022-04-19,09:04:00,OK,16.0,OK,ABC152,DEF152,GHI152,ABC153,DEF153,GHI153,ABC154,-34.0,2.1,3.1,228.9,1667.0,-12.0,14.0,1258.0
2022-04-19,09:04:00,OK,15.7,OK,ABC153,DEF153,GHI153,ABC154,DEF154,GHI154,ABC155,-33.0,2.0,2.7,238.7,798.0,-36.0,-26.0,1154.0
2022-04-19,09:04:00,OK,15.5,OK,ABC154,DEF154,GHI154,ABC155,DEF155,GHI155,ABC156,-34.0,2.2,2.9,236.0,1175.0,-18.0,-10.0,1024.0
2022-04-19,09:04:00,OK,15.0,OK,ABC155,DEF155,GHI155,ABC156,DEF156,GHI156,ABC157,-34.0,2.0,2.7,234.8,1293.0,-25.0,-14.0,852.0
2022-04-19,09:04:00,OK,16.2,OK,ABC156,DEF156,GHI156,ABC157,DEF157,GHI157,ABC158,-33.0,2.1,2.5,231.3,2788.0,-27.0,-21.0,855.0
2022-04-19,09:04:20,OK,15.8,OK,ABC157,DEF157,GHI157,ABC158,DEF158,GHI158,ABC159,-34.0,2.2,2.3,233.9,1623.0,-3.0,1.0,930.0
2022-04-19,09:04:20,OK,16.0,OK,ABC158,DEF158,GHI158,ABC159,DEF159,GHI159,ABC160,-33.0,2.3,2.2,232.4,1663.0,-13.0,-10.0,849.0
2022-04-19,09:04:20,OK,16.2,OK,ABC159,DEF159,GHI159,ABC160,DEF160,GHI160,ABC161,-33.0,2.1,2.7,236.2,766.0,-10.0,10.0,985.0
2022-04-19,09:04:20,OK,15.5,OK,ABC160,DEF160,GHI160,ABC161,DEF161,GHI161,ABC162,-34.0,2.2,2.6,236.5,1180.0,-5.0,-33.0,1092.0
2022-04-19,09:04:20,OK,15.3,OK,ABC161,DEF161,GHI161,ABC162,DEF162,GHI162,ABC163,-35.0,2.2,2.8,233.1,1283.0,-25.0,-11.0,1151.0
2022-04-19,09:04:20,OK,16.4,OK,ABC162,DEF162,GHI162,ABC163,DEF163,GHI163,ABC164,-33.0,2.1,2.3,237.1,2803.0,36.0,-11.0,1112.0
2022-04-19,09:04:39,OK,21.5,OK,ABC163,DEF163,GHI163,ABC164,DEF164,GHI164,ABC165,-33.0,2.2,2.8,233.8,1674.0,-11.0,-4.0,1108.0
2022-04-19,09:04:39,OK,13.1,OK,ABC164,DEF164,GHI164,ABC165,DEF165,GHI165,ABC166,-33.0,2.2,2.1,257.8,1780.0,-4.0,13.0,1135.0
2022-04-19,09:04:39,OK,22.5,OK,ABC165,DEF165,GHI165,ABC166,DEF166,GHI166,ABC167,-32.0,2.2,3.1,236.5,785.0,-1.0,-58.0,1192.0
2022-04-19,09:04:39,OK,21.8,OK,ABC166,DEF166,GHI166,ABC167,DEF167,GHI167,ABC168,-45.0,2.2,2.7,236.6,1207.0,12.0,14.0,1169.0
2022-04-19,09:04:39,OK,22.2,OK,ABC167,DEF167,GHI167,ABC168,DEF168,GHI168,ABC169,-32.0,2.2,2.8,233.4,1300.0,-8.0,31.0,1198.0
2022-04-19,09:04:39,OK,22.0,OK,ABC168,DEF168,GHI168,ABC169,DEF169,GHI169,ABC170,-33.0,2.2,2.5,232.4,2816.0,24.0,-11.0,1176.0
2022-04-19,09:04:59,OK,16.8,OK,ABC169,DEF169,GHI169,ABC170,DEF170,GHI170,ABC171,-33.0,2.2,2.6,231.0,1648.0,-35.0,-9.0,1151.0
2022-04-19,09:04:59,OK,17.3,OK,ABC170,DEF170,GHI170,ABC171,DEF171,GHI171,ABC172,-33.0,2.2,2.7,230.6,1686.0,-14.0,-12.0,1067.0
2022-04-19,09:04:59,OK,17.7,OK,ABC171,DEF171,GHI171,ABC172,DEF172,GHI172,ABC173,-33.0,2.1,2.7,236.4,758.0,8.0,22.0,937.0
2022-04-19,09:04:59,OK,17.0,OK,ABC172,DEF172,GHI172,ABC173,DEF173,GHI173,ABC174,-35.0,2.2,2.6,235.3,1155.0,3.0,26.0,1072.0
2022-04-19,09:04:59,OK,16.5,OK,ABC173,DEF173,GHI173,ABC174,DEF174,GHI174,ABC175,-37.0,2.2,2.8,235.5,1317.0,-10.0,-1.0,1122.0
2022-04-19,09:04:59,OK,17.5,OK,ABC174,DEF174,GHI174,ABC175,DEF175,GHI175,ABC176,-46.0,2.1,2.6,231.3,2807.0,-13.0,41.0,1176.0
2022-04-19,09:05:17,OK,18.1,OK,ABC175,DEF175,GHI175,ABC176,DEF176,GHI176,ABC177,-33.0,2.2,2.1,237.1,1705.0,5.0,-8.0,1234.0
2022-04-19,09:05:17,OK,18.3,OK,ABC176,DEF176,GHI176,ABC177,DEF177,GHI177,ABC178,-33.0,2.1,2.2,235.7,1709.0,-8.0,-17.0,1080.0
2022-04-19,09:05:17,OK,17.6,OK,ABC177,DEF177,GHI177,ABC178,DEF178,GHI178,ABC179,-32.0,2.1,2.7,232.3,764.0,-16.0,-25.0,1057.0
2022-04-19,09:05:17,OK,18.5,OK,ABC178,DEF178,GHI178,ABC179,DEF179,GHI179,ABC180,-33.0,2.1,2.3,230.1,1146.0,-9.0,-12.0,928.0
2022-04-19,09:05:17,OK,17.8,OK,ABC179,DEF179,GHI179,ABC180,DEF180,GHI180,ABC181,-32.0,2.0,1.9,232.8,1292.0,-29.0,-20.0,977.0
2022-04-19,09:05:17,OK,17.4,OK,ABC180,DEF180,GHI180,ABC181,DEF181,GHI181,ABC182,-33.0,2.1,2.1,230.6,2765.0,-10.0,20.0,1064.0
2022-04-19,09:05:37,OK,18.6,OK,ABC181,DEF181,GHI181,ABC182,DEF182,GHI182,ABC183,-33.0,2.1,2.1,233.4,1660.0,-36.0,-29.0,843.0
2022-04-19,09:05:37,OK,19.3,OK,ABC182,DEF182,GHI182,ABC183,DEF183,GHI183,ABC184,-33.0,2.1,2.2,230.6,1661.0,-25.0,-9.0,1082.0
2022-04-19,09:05:37,OK,18.1,OK,ABC183,DEF183,GHI183,ABC184,DEF184,GHI184,ABC185,-34.0,2.1,2.8,235.0,775.0,-6.0,-4.0,1154.0
2022-04-19,09:05:37,OK,18.4,OK,ABC184,DEF184,GHI184,ABC185,DEF185,GHI185,ABC186,-37.0,2.2,2.7,232.3,1157.0,-23.0,23.0,1034.0
2022-04-19,09:05:37,OK,18.8,OK,ABC185,DEF185,GHI185,ABC186,DEF186,GHI186,ABC187,-38.0,2.1,2.7,231.2,1284.0,-24.0,-2.0,836.0
2022-04-19,09:05:37,OK,19.0,OK,ABC186,DEF186,GHI186,ABC187,DEF187,GHI187,ABC188,-32.0,2.1,2.7,228.0,2794.0,-25.0,21.0,1062.0
2022-04-19,09:05:56,OK,15.9,OK,ABC187,DEF187,GHI187,ABC188,DEF188,GHI188,ABC189,-34.0,2.1,2.6,222.2,1624.0,3.0,14.0,1194.0
2022-04-19,09:05:56,OK,15.4,OK,ABC188,DEF188,GHI188,ABC189,DEF189,GHI189,ABC190,-33.0,2.2,2.6,238.2,1684.0,13.0,-12.0,1233.0
2022-04-19,09:05:56,OK,16.3,OK,ABC189,DEF189,GHI189,ABC190,DEF190,GHI190,ABC191,-33.0,2.1,2.2,236.7,796.0,26.0,-10.0,1294.0
2022-04-19,09:05:56,OK,16.1,OK,ABC190,DEF190,GHI190,ABC191,DEF191,GHI191,ABC192,-33.0,2.2,2.5,198.4,1052.0,-11.0,-27.0,1115.0
2022-04-19,09:05:56,OK,15.6,OK,ABC191,DEF191,GHI191,ABC192,DEF192,GHI192,ABC193,-34.0,2.2,2.0,231.9,1305.0,-23.0,-27.0,1112.0
2022-04-19,09:05:56,OK,15.1,OK,ABC192,DEF192,GHI192,ABC193,DEF193,GHI193,ABC194,-32.0,2.2,2.8,202.3,2603.0,-15.0,6.0,1143.0
2022-04-19,09:06:16,OK,18.6,OK,ABC193,DEF193,GHI193,ABC194,DEF194,GHI194,ABC195,-33.0,2.1,2.7,222.9,1610.0,-11.0,-40.0,1143.0
2022-04-19,09:06:16,OK,18.9,OK,ABC194,DEF194,GHI194,ABC195,DEF195,GHI195,ABC196,-33.0,2.1,2.0,235.8,1705.0,-30.0,-31.0,916.0
2022-04-19,09:06:16,OK,19.6,OK,ABC195,DEF195,GHI195,ABC196,DEF196,GHI196,ABC197,-33.0,2.1,1.9,232.9,794.0,15.0,-17.0,1190.0
2022-04-19,09:06:16,OK,19.1,OK,ABC196,DEF196,GHI196,ABC197,DEF197,GHI197,ABC198,-39.0,2.2,2.0,232.4,1196.0,-16.0,-9.0,852.0
2022-04-19,09:06:16,OK,19.3,OK,ABC197,DEF197,GHI197,ABC198,DEF198,GHI198,ABC199,-33.0,2.1,2.2,234.2,1329.0,-25.0,-4.0,1188.0
2022-04-19,09:06:16,OK,18.4,OK,ABC198,DEF198,GHI198,ABC199,DEF199,GHI199,ABC200,-37.0,2.1,2.0,193.5,2513.0,-21.0,-29.0,1060.0
2022-04-19,09:06:35,OK,16.5,OK,ABC199,DEF199,GHI199,ABC200,DEF200,GHI200,ABC201,-34.0,2.2,2.8,233.0,1654.0,-15.0,25.0,1205.0
2022-04-19,09:06:35,OK,17.2,OK,ABC200,DEF200,GHI200,ABC201,DEF201,GHI201,ABC202,-33.0,2.1,2.7,230.0,1690.0,10.0,-15.0,1228.0
2022-04-19,09:06:35,OK,17.7,OK,ABC201,DEF201,GHI201,ABC202,DEF202,GHI202,ABC203,-33.0,2.1,2.4,239.4,784.0,17.0,9.0,1245.0
2022-04-19,09:06:35,OK,17.5,OK,ABC202,DEF202,GHI202,ABC203,DEF203,GHI203,ABC204,-35.0,2.2,2.7,228.7,1179.0,36.0,41.0,1111.0
2022-04-19,09:06:35,OK,17.0,OK,ABC203,DEF203,GHI203,ABC204,DEF204,GHI204,ABC205,-34.0,2.1,2.5,220.9,1248.0,-5.0,20.0,1011.0
2022-04-19,09:06:35,OK,16.7,OK,ABC204,DEF204,GHI204,ABC205,DEF205,GHI205,ABC206,-32.0,2.1,2.4,234.3,2809.0,18.0,-11.0,1187.0
2022-04-19,09:06:59,OK,16.5,OK,ABC205,DEF205,GHI205,ABC206,DEF206,GHI206,ABC207,-34.0,2.2,2.7,236.0,1672.0,-28.0,10.0,946.0
2022-04-19,09:06:59,OK,17.0,OK,ABC206,DEF206,GHI206,ABC207,DEF207,GHI207,ABC208,-34.0,2.2,2.8,235.5,1728.0,4.0,-40.0,854.0
2022-04-19,09:06:59,OK,17.7,OK,ABC207,DEF207,GHI207,ABC208,DEF208,GHI208,ABC209,-33.0,2.2,2.6,230.6,776.0,-23.0,-34.0,968.0
2022-04-19,09:06:59,OK,17.4,OK,ABC208,DEF208,GHI208,ABC209,DEF209,GHI209,ABC210,-36.0,2.2,2.8,237.2,1201.0,3.0,-32.0,1203.0
2022-04-19,09:06:59,OK,16.7,OK,ABC209,DEF209,GHI209,ABC210,DEF210,GHI210,ABC211,-33.0,2.1,2.6,235.9,1323.0,0.0,-13.0,1111.0
2022-04-19,09:06:59,OK,17.2,OK,ABC210,DEF210,GHI210,ABC211,DEF211,GHI211,ABC212,-33.0,2.1,2.5,231.5,2880.0,-9.0,3.0,1251.0
2022-04-19,09:07:18,OK,18.3,OK,ABC211,DEF211,GHI211,ABC212,DEF212,GHI212,ABC213,-33.0,2.2,2.7,234.1,1692.0,10.0,-13.0,1306.0
2022-04-19,09:07:18,OK,18.1,OK,ABC212,DEF212,GHI212,ABC213,DEF213,GHI213,ABC214,-34.0,2.1,2.1,230.5,1684.0,-19.0,-4.0,1027.0
2022-04-19,09:07:18,OK,19.0,OK,ABC213,DEF213,GHI213,ABC214,DEF214,GHI214,ABC215,-33.0,2.1,2.1,233.5,788.0,-13.0,13.0,857.0
2022-04-19,09:07:18,OK,18.5,OK,ABC214,DEF214,GHI214,ABC215,DEF215,GHI215,ABC216,-36.0,2.1,2.2,233.7,1202.0,-25.0,-6.0,962.0
2022-04-19,09:07:18,OK,17.8,OK,ABC215,DEF215,GHI215,ABC216,DEF216,GHI216,ABC217,-33.0,2.1,2.5,236.3,1349.0,29.0,-6.0,1207.0
2022-04-19,09:07:18,OK,18.8,OK,ABC216,DEF216,GHI216,ABC217,DEF217,GHI217,ABC218,-33.0,2.1,2.6,237.7,2841.0,6.0,18.0,1219.0
2022-04-19,09:07:37,OK,16.7,OK,ABC217,DEF217,GHI217,ABC218,DEF218,GHI218,ABC219,-33.0,2.1,2.7,235.6,1737.0,-25.0,19.0,1009.0
2022-04-19,09:07:37,OK,17.1,OK,ABC218,DEF218,GHI218,ABC219,DEF219,GHI219,ABC220,-32.0,2.1,2.6,236.3,1706.0,-7.0,0.0,1007.0
2022-04-19,09:07:37,OK,17.8,OK,ABC219,DEF219,GHI219,ABC220,DEF220,GHI220,ABC221,-34.0,2.1,2.6,229.8,782.0,-13.0,24.0,1093.0
2022-04-19,09:07:37,OK,16.9,OK,ABC220,DEF220,GHI220,ABC221,DEF221,GHI221,ABC222,-35.0,2.2,2.7,238.6,1172.0,-50.0,-45.0,899.0
2022-04-19,09:07:37,OK,17.6,OK,ABC221,DEF221,GHI221,ABC222,DEF222,GHI222,ABC223,-33.0,2.1,2.2,233.4,1303.0,-6.0,-46.0,1371.0
2022-04-19,09:07:37,OK,17.4,OK,ABC222,DEF222,GHI222,ABC223,DEF223,GHI223,ABC224,-32.0,2.1,2.2,231.9,2804.0,-11.0,-8.0,1003.0
2022-04-19,09:08:00,OK,14.9,OK,ABC223,DEF223,GHI223,ABC224,DEF224,GHI224,ABC225,-33.0,2.2,2.7,226.6,1658.0,-41.0,9.0,973.0
2022-04-19,09:08:00,OK,15.4,OK,ABC224,DEF224,GHI224,ABC225,DEF225,GHI225,ABC226,-37.0,2.1,2.7,228.2,1652.0,-14.0,-27.0,963.0
2022-04-19,09:08:00,OK,16.1,OK,ABC225,DEF225,GHI225,ABC226,DEF226,GHI226,ABC227,-33.0,2.2,2.1,238.6,796.0,-23.0,-22.0,1197.0
2022-04-19,09:08:00,OK,15.1,OK,ABC226,DEF226,GHI226,ABC227,DEF227,GHI227,ABC228,-34.0,2.2,3.3,234.0,1197.0,1.0,-17.0,1103.0
2022-04-19,09:08:00,OK,15.8,OK,ABC227,DEF227,GHI227,ABC228,DEF228,GHI228,ABC229,-34.0,2.1,2.7,233.8,1320.0,-8.0,-24.0,1061.0
2022-04-19,09:08:00,OK,15.6,OK,ABC228,DEF228,GHI228,ABC229,DEF229,GHI229,ABC230,-43.0,2.1,2.0,214.7,2759.0,-10.0,3.0,1039.0
2022-04-19,09:08:16,OK,14.8,OK,ABC229,DEF229,GHI229,ABC230,DEF230,GHI230,ABC231,-34.0,2.3,2.8,215.3,1602.0,-25.0,23.0,988.0
2022-04-19,09:08:16,OK,15.0,OK,ABC230,DEF230,GHI230,ABC231,DEF231,GHI231,ABC232,-35.0,2.2,2.1,228.1,1644.0,-47.0,-11.0,1260.0
2022-04-19,09:08:16,OK,15.7,OK,ABC231,DEF231,GHI231,ABC232,DEF232,GHI232,ABC233,-34.0,2.2,2.3,230.6,789.0,40.0,33.0,1149.0
2022-04-19,09:08:16,OK,15.4,OK,ABC232,DEF232,GHI232,ABC233,DEF233,GHI233,ABC234,-33.0,2.1,2.2,236.0,1213.0,-36.0,-1.0,1057.0
2022-04-19,09:08:16,OK,15.9,OK,ABC233,DEF233,GHI233,ABC234,DEF234,GHI234,ABC235,-32.0,2.1,2.5,235.4,1315.0,-4.0,31.0,968.0
2022-04-19,09:08:16,OK,15.2,OK,ABC234,DEF234,GHI234,ABC235,DEF235,GHI235,ABC236,-33.0,2.1,2.2,224.7,2781.0,-20.0,-18.0,929.0
2022-04-19,09:08:43,OK,18.2,OK,ABC235,DEF235,GHI235,ABC236,DEF236,GHI236,ABC237,-33.0,2.1,2.2,235.1,1666.0,0.0,-7.0,1174.0
2022-04-19,09:08:43,OK,17.5,OK,ABC236,DEF236,GHI236,ABC237,DEF237,GHI237,ABC238,-33.0,2.2,2.2,235.1,1697.0,-4.0,-6.0,1299.0
2022-04-19,09:08:43,OK,18.5,OK,ABC237,DEF237,GHI237,ABC238,DEF238,GHI238,ABC239,-33.0,2.1,2.2,231.1,792.0,14.0,5.0,1189.0
2022-04-19,09:08:43,OK,17.8,OK,ABC238,DEF238,GHI238,ABC239,DEF239,GHI239,ABC240,-33.0,2.1,2.7,240.6,1204.0,1.0,1.0,1129.0
2022-04-19,09:08:43,OK,17.3,OK,ABC239,DEF239,GHI239,ABC240,DEF240,GHI240,ABC241,-33.0,2.1,2.1,233.5,1354.0,5.0,61.0,980.0
2022-04-19,09:08:43,OK,18.0,OK,ABC240,DEF240,GHI240,ABC241,DEF241,GHI241,ABC242,-33.0,2.0,2.1,211.8,2737.0,-42.0,20.0,1009.0
2022-04-19,09:08:59,OK,16.0,OK,ABC241,DEF241,GHI241,ABC242,DEF242,GHI242,ABC243,-33.0,2.3,2.4,231.4,1677.0,-29.0,-38.0,780.0
2022-04-19,09:08:59,OK,16.7,OK,ABC242,DEF242,GHI242,ABC243,DEF243,GHI243,ABC244,-34.0,2.1,2.8,239.2,1768.0,-49.0,9.0,1008.0
2022-04-19,09:08:59,OK,16.9,OK,ABC243,DEF243,GHI243,ABC244,DEF244,GHI244,ABC245,-33.0,2.1,2.5,229.4,801.0,24.0,24.0,1110.0
2022-04-19,09:08:59,OK,16.5,OK,ABC244,DEF244,GHI244,ABC245,DEF245,GHI245,ABC246,-34.0,2.2,2.5,236.8,1212.0,-15.0,22.0,1058.0
2022-04-19,09:08:59,OK,15.7,OK,ABC245,DEF245,GHI245,ABC246,DEF246,GHI246,ABC247,-33.0,2.0,2.5,233.7,1345.0,-23.0,-41.0,957.0
2022-04-19,09:08:59,OK,16.2,OK,ABC246,DEF246,GHI246,ABC247,DEF247,GHI247,ABC248,-33.0,2.1,2.5,181.4,2453.0,-2.0,47.0,1154.0
2022-04-19,09:09:15,OK,15.6,OK,ABC247,DEF247,GHI247,ABC248,DEF248,GHI248,ABC249,-33.0,2.2,2.2,234.6,1694.0,7.0,9.0,1168.0
2022-04-19,09:09:15,OK,15.4,OK,ABC248,DEF248,GHI248,ABC249,DEF249,GHI249,ABC250,-35.0,2.2,2.1,234.1,1664.0,-34.0,-49.0,853.0
2022-04-19,09:09:15,OK,16.3,OK,ABC249,DEF249,GHI249,ABC250,DEF250,GHI250,ABC251,-34.0,2.1,2.5,234.6,793.0,-9.0,-33.0,952.0
2022-04-19,09:09:15,OK,15.1,OK,ABC250,DEF250,GHI250,ABC251,DEF251,GHI251,ABC252,-33.0,2.2,2.6,228.0,1150.0,-37.0,-19.0,1078.0
2022-04-19,09:09:15,OK,16.1,OK,ABC251,DEF251,GHI251,ABC252,DEF252,GHI252,ABC253,-34.0,2.1,2.6,234.7,1333.0,-9.0,-5.0,873.0
2022-04-19,09:09:15,OK,15.8,OK,ABC252,DEF252,GHI252,ABC253,DEF253,GHI253,ABC254,-33.0,2.0,2.4,232.4,2806.0,-18.0,-5.0,880.0
2022-04-19,09:23:00,OK,15.2,OK,ABC253,DEF253,GHI253,ABC254,DEF254,GHI254,ABC255,-33.0,2.2,2.8,229.8,1637.0,22.0,-8.0,1211.0
2022-04-19,09:23:00,OK,16.2,OK,ABC254,DEF254,GHI254,ABC255,DEF255,GHI255,ABC256,-33.0,2.2,3.1,236.6,1757.0,5.0,-45.0,1132.0
2022-04-19,09:23:00,OK,15.9,OK,ABC255,DEF255,GHI255,ABC256,DEF256,GHI256,ABC257,-33.0,2.1,2.6,222.7,741.0,7.0,5.0,1016.0
2022-04-19,09:23:00,OK,15.0,OK,ABC256,DEF256,GHI256,ABC257,DEF257,GHI257,ABC258,-43.0,2.1,2.6,241.5,1228.0,-31.0,-1.0,981.0
2022-04-19,09:23:00,OK,15.5,OK,ABC257,DEF257,GHI257,ABC258,DEF258,GHI258,ABC259,-33.0,2.1,2.6,220.6,1249.0,-35.0,-6.0,904.0
2022-04-19,09:23:00,OK,15.7,OK,ABC258,DEF258,GHI258,ABC259,DEF259,GHI259,ABC260,-32.0,2.1,2.5,232.6,2847.0,-47.0,-37.0,1046.0
2022-04-19,09:23:16,OK,20.8,OK,ABC259,DEF259,GHI259,ABC260,DEF260,GHI260,ABC261,-33.0,2.1,2.7,232.8,1693.0,-21.0,-15.0,1018.0
2022-04-19,09:23:16,OK,21.0,OK,ABC260,DEF260,GHI260,ABC261,DEF261,GHI261,ABC262,-33.0,2.1,2.2,237.5,1752.0,-17.0,-9.0,1034.0
2022-04-19,09:23:16,OK,21.5,OK,ABC261,DEF261,GHI261,ABC262,DEF262,GHI262,ABC263,-33.0,2.1,2.1,230.1,786.0,-38.0,-3.0,1037.0
2022-04-19,09:23:16,OK,20.5,OK,ABC262,DEF262,GHI262,ABC263,DEF263,GHI263,ABC264,-36.0,2.1,2.3,229.3,1174.0,2.0,31.0,1202.0
2022-04-19,09:23:16,OK,20.3,OK,ABC263,DEF263,GHI263,ABC264,DEF264,GHI264,ABC265,-38.0,2.1,2.5,231.3,1310.0,-114.0,82.0,1051.0
2022-04-19,09:23:16,OK,21.2,OK,ABC264,DEF264,GHI264,ABC265,DEF265,GHI265,ABC266,-33.0,2.1,2.1,232.7,2910.0,-13.0,17.0,1156.0
2022-04-19,09:23:31,OK,15.4,OK,ABC265,DEF265,GHI265,ABC266,DEF266,GHI266,ABC267,-33.0,2.1,2.8,230.2,1668.0,0.0,-5.0,1079.0
2022-04-19,09:23:31,OK,16.1,OK,ABC266,DEF266,GHI266,ABC267,DEF267,GHI267,ABC268,-33.0,2.1,2.0,237.6,1731.0,1.0,-30.0,1074.0
2022-04-19,09:23:31,OK,15.6,OK,ABC267,DEF267,GHI267,ABC268,DEF268,GHI268,ABC269,-33.0,2.2,2.1,228.9,778.0,2.0,-11.0,1074.0
2022-04-19,09:23:31,OK,14.9,OK,ABC268,DEF268,GHI268,ABC269,DEF269,GHI269,ABC270,-33.0,2.2,2.0,235.9,1211.0,29.0,10.0,908.0
2022-04-19,09:23:31,OK,15.1,OK,ABC269,DEF269,GHI269,ABC270,DEF270,GHI270,ABC271,-33.0,2.1,2.7,225.3,1296.0,-13.0,-36.0,1001.0
2022-04-19,09:23:31,OK,15.8,OK,ABC270,DEF270,GHI270,ABC271,DEF271,GHI271,ABC272,-32.0,2.0,2.4,231.8,2863.0,-11.0,-6.0,978.0
2022-04-19,09:23:50,OK,17.7,OK,ABC271,DEF271,GHI271,ABC272,DEF272,GHI272,ABC273,-33.0,2.1,2.1,234.8,1695.0,-29.0,70.0,1298.0
2022-04-19,09:23:50,OK,17.9,OK,ABC272,DEF272,GHI272,ABC273,DEF273,GHI273,ABC274,-33.0,2.1,2.1,236.9,1765.0,-40.0,-61.0,731.0
2022-04-19,09:23:50,OK,18.4,OK,ABC273,DEF273,GHI273,ABC274,DEF274,GHI274,ABC275,-33.0,2.2,2.5,237.5,802.0,6.0,-8.0,1198.0
2022-04-19,09:23:50,OK,18.1,OK,ABC274,DEF274,GHI274,ABC275,DEF275,GHI275,ABC276,-39.0,2.1,2.0,232.8,1201.0,-19.0,-26.0,790.0
2022-04-19,09:23:50,OK,17.2,OK,ABC275,DEF275,GHI275,ABC276,DEF276,GHI276,ABC277,-33.0,2.1,2.4,235.2,1310.0,-12.0,-24.0,1129.0
2022-04-19,09:23:50,OK,17.4,OK,ABC276,DEF276,GHI276,ABC277,DEF277,GHI277,ABC278,-33.0,2.1,2.0,197.0,2584.0,-5.0,-16.0,1010.0
2022-04-19,09:24:10,OK,15.3,OK,ABC277,DEF277,GHI277,ABC278,DEF278,GHI278,ABC279,-33.0,2.2,2.4,234.1,1719.0,-18.0,-27.0,1250.0
2022-04-19,09:24:10,OK,16.3,OK,ABC278,DEF278,GHI278,ABC279,DEF279,GHI279,ABC280,-34.0,2.1,2.5,236.1,1725.0,-25.0,0.0,992.0
2022-04-19,09:24:10,OK,15.8,OK,ABC279,DEF279,GHI279,ABC280,DEF280,GHI280,ABC281,-37.0,2.1,2.4,236.2,797.0,-4.0,-46.0,866.0
2022-04-19,09:24:10,OK,15.1,OK,ABC280,DEF280,GHI280,ABC281,DEF281,GHI281,ABC282,-34.0,2.3,2.7,232.2,1193.0,-13.0,-21.0,1059.0
2022-04-19,09:24:10,OK,15.5,OK,ABC281,DEF281,GHI281,ABC282,DEF282,GHI282,ABC283,-35.0,2.1,2.7,226.2,1320.0,-6.0,-6.0,983.0
2022-04-19,09:24:10,OK,16.0,OK,ABC282,DEF282,GHI282,ABC283,DEF283,GHI283,ABC284,-56.0,2.2,2.5,210.1,2749.0,36.0,-60.0,850.0
2022-04-19,09:24:28,OK,16.2,OK,ABC283,DEF283,GHI283,ABC284,DEF284,GHI284,ABC285,-34.0,2.2,2.8,235.7,1666.0,-17.0,16.0,1150.0
2022-04-19,09:24:28,OK,16.7,OK,ABC284,DEF284,GHI284,ABC285,DEF285,GHI285,ABC286,-33.0,2.1,2.7,242.0,1786.0,-15.0,-44.0,1249.0
2022-04-19,09:24:28,OK,16.4,OK,ABC285,DEF285,GHI285,ABC286,DEF286,GHI286,ABC287,-33.0,2.1,2.1,171.6,633.0,41.0,15.0,1180.0
2022-04-19,09:24:28,OK,15.7,OK,ABC286,DEF286,GHI286,ABC287,DEF287,GHI287,ABC288,-33.0,2.2,2.7,224.1,1139.0,11.0,-7.0,984.0
2022-04-19,09:24:28,OK,16.0,OK,ABC287,DEF287,GHI287,ABC288,DEF288,GHI288,ABC289,-33.0,2.1,2.1,231.1,1328.0,-2.0,-4.0,814.0
2022-04-19,09:24:28,OK,15.5,OK,ABC288,DEF288,GHI288,ABC289,DEF289,GHI289,ABC290,-32.0,2.1,2.1,230.6,2866.0,-36.0,-23.0,717.0
2022-04-19,09:24:48,OK,15.6,OK,ABC289,DEF289,GHI289,ABC290,DEF290,GHI290,ABC291,-34.0,2.1,3.3,235.1,1701.0,10.0,-25.0,1386.0
2022-04-19,09:24:48,OK,15.8,OK,ABC290,DEF290,GHI290,ABC291,DEF291,GHI291,ABC292,-33.0,2.1,2.5,231.8,1703.0,1.0,-22.0,946.0
2022-04-19,09:24:48,OK,16.3,OK,ABC291,DEF291,GHI291,ABC292,DEF292,GHI292,ABC293,-32.0,2.2,2.7,231.6,783.0,0.0,-29.0,714.0
2022-04-19,09:24:48,OK,16.0,OK,ABC292,DEF292,GHI292,ABC293,DEF293,GHI293,ABC294,-33.0,2.2,2.4,236.5,1207.0,-26.0,-31.0,1123.0
2022-04-19,09:24:48,OK,15.1,OK,ABC293,DEF293,GHI293,ABC294,DEF294,GHI294,ABC295,-34.0,2.2,2.7,232.4,1293.0,4.0,0.0,1195.0
2022-04-19,09:24:48,OK,15.3,OK,ABC294,DEF294,GHI294,ABC295,DEF295,GHI295,ABC296,-33.0,2.2,2.7,226.4,2847.0,-13.0,18.0,1207.0
